ID_Venta,ID_Producto,ID_Cliente,Fecha_Venta,Cantidad,Precio_Unitario
6998,141,673,2022-12-08,1,679.68
24,128,679,2021-04-29,1,724.32
9861,159,127,2023-09-01,2,325.25
9212,139,655,2023-09-05,3,329.72
10194,118,156,2023-12-29,1,761.05
5801,161,643,2022-04-07,4,528.14
3636,148,745,2021-07-07,4,274.89
6889,140,127,2023-04-03,3,309.81
4731,108,740,2023-04-20,3,1120.67
10608,163,641,2023-10-16,1,456.37
8117,130,797,2021-03-27,191,7503.7522062250655
8111,115,453,2023-03-25,2,301.16
3425,139,194,2022-08-18,3,314.38
9068,114,236,2022-02-11,3,617.17
4343,111,466,2023-08-10,2,732.63
8656,135,25,2023-11-04,2,
6354,154,646,2023-08-28,1,75.12
1653,109,436,2023-05-05,1,1119.46
3109,109,388,2021-11-02,2,1207.33
542,128,495,2023-07-15,3,665.39
11933,157,820,2021-08-02,4,446.34
11871,163,815,2022-05-06,1,512.31
885,114,573,2021-04-22,5,637.43
9364,129,306,2023-06-01,2,229.98
8850,150,775,2023-03-21,1,-77.93438957635458
6890,136,653,2023-04-20,5,343.0
744,135,344,2023-12-27,1,624.58
11864,131,83,2023-04-14,3,467.34
10335,149,495,2023-07-11,2,208.89
8408,107,808,2023-06-28,5,582.78
1313,112,174,2024-01-01,2,849.84
7432,111,362,2023-10-26,2,768.98
10924,157,153,2023-05-05,3,408.83
3346,156,812,2021-11-01,-1,624.67
2582,146,71,2022-05-12,1,0.0
532,124,377,2023-08-08,2,440.91
10692,139,68,2023-09-24,5,325.02
7333,152,568,2023-12-30,1,146.3
1475,122,7,2022-08-18,1,766.49
10283,144,111,2021-05-25,5,469.22
9056,114,731,2021-11-10,3,681.95
224,130,139,2022-05-28,5,267.74
9549,159,705,2021-08-13,1,306.55
1260,119,474,2021-09-10,0,21362.504857373206
11592,125,519,2021-04-02,2,367.62
5942,150,369,2022-01-31,3,83.81
4600,156,369,2023-02-08,4,506.0
11106,151,399,2023-12-02,4,155.36
10950,9653,199,2023-08-26,1,793.38
11234,109,689,2023-02-06,2,1094.4
12025,143,617,2023-05-19,4,0.0
5956,113,1426,2021-01-11,4,0.0
10372,9850,599,2023-07-06,2,0.0
976,118,287,2021-12-19,3,668.39
3772,118,699,2021-10-11,3,640.49
4680,136,684,2023-07-23,0,335.35
10707,108,356,2022-02-21,5,1048.67
55,150,375,2021-01-19,2,100.58
11557,120,796,2021-06-28,3,895.8
11704,145,100,2023-02-24,934,-57.934631520067605
8744,138,728,2023-12-31,4,465.52
2735,128,720,2023-01-02,2,709.78
4246,147,680,2023-08-28,1,192.22
6515,139,537,2023-01-02,5,327.28
9557,147,334,2022-05-01,4,230.11
512,148,712,2023-07-09,2,186.82
10917,135,579,2023-08-29,5,607.43
12216,108,259,2021-12-18,1,1077.65
12080,151,515,2023-09-06,5,176.71
3007,130,32,2023-08-24,2,258.83
10474,117,178,2021-05-16,4,653.32
5527,106,62,2022-09-05,1,919.21
8625,110,355,2022-02-02,4,781.09
7729,128,236,2023-02-24,3,707.77
5641,120,159,2021-11-17,3,886.45
590,151,110,2023-07-18,3,183.69
10524,159,137,2023-07-13,5,397.5
10498,138,344,2023-05-25,5,483.49
9751,132,266,2023-04-05,3,386.81
11661,104,622,2023-11-24,3,748.24
3880,119,590,2022-10-30,2,602.25
3285,136,674,2023-06-19,4,328.9
8573,115,256,2023-07-24,4,300.72
2281,156,217,2023-01-30,1,604.77
2902,152,488,2023-09-05,2,139.52
11595,134,503,2022-07-08,4,336.44
3972,145,549,2023-01-11,1,
187,137,218,2023-11-05,1,571.66
5413,106,483,2023-08-19,3,808.38
8265,135,1197,2023-09-20,1,640.45
9898,113,264,2023-11-26,1,792.97
7652,150,644,2023-12-03,5,74.87
6810,163,316,2023-10-13,4,473.9
1791,139,1831,2023-03-02,4,265.52
5218,162,375,2023-02-27,4,290.88
10092,148,613,2023-09-13,4,225.69
8823,119,604,2021-01-19,207,593.29
9950,122,438,2023-05-01,3,776.8
4996,141,282,2022-07-13,1,604.99
875,105,407,2023-02-22,1,1348.54
6134,140,254,2023-12-10,5,326.25
5400,162,452,2023-03-31,2,333.32
8748,120,236,2024-01-18,2,868.77
5412,156,504,2023-01-28,5,470.44
2121,130,210,2023-10-08,4,6073.874600230641
74,101,267,2021-09-19,2,1204.75
7327,104,370,2023-08-16,2,749.72
1721,102,734,2022-10-17,3,1289.37
6058,139,188,2021-03-24,3,334.97
1303,111,2,2022-08-15,3,865.26
5090,159,64,2022-03-22,5,421.12
4430,149,653,2023-09-14,4,188.78
8024,150,566,2022-11-15,5,104.56
9473,155,466,2022-02-05,5,133.81
2920,163,182,2023-10-19,4,538.13
2572,162,483,2023-05-03,4,252.97
1707,145,732,2021-06-27,1,119.48
3468,143,348,2023-07-10,1,320.24
5725,107,779,2022-04-11,4,666.14
3359,134,211,2023-11-30,1,324.95
11250,151,820,2022-02-05,4,182.03
2573,158,687,2023-05-14,2,337.24
7794,142,109,2021-12-24,4,754.15
842,119,472,2023-11-12,4,
1897,124,106,20230707,3,446.84
11707,104,316,2023-03-01,5,714.58
7130,119,747,2023-01-06,1,644.02
11339,149,686,2021-01-07,2,146.99
953,122,140,2022-09-09,3,811.15
5645,143,83,2022-03-17,3,322.12
9354,156,134,2023-04-07,4,456.81
1188,162,206,2021-11-18,5,248.01
3810,161,560,2021-01-27,1,474.17
11083,119,509,2023-10-26,2,610.2
12150,163,800,2023-02-11,1,387.43
9968,129,113,2021-11-13,3,246.31
4237,136,431,2022-11-10,3,350.4
8123,163,49,2023-11-16,4,554.56
9372,131,159,2023-12-22,4,459.27
6610,146,349,2023-04-28,4,60.15
1113,145,458,2021-09-28,3,123.42
5750,122,230,2021-11-02,1,853.46
4793,110,436,2021-01-21,3,697.1
2417,9444,357,2023-05-12,1,109.68
9531,156,800,2023-04-13,2,550.01
4639,129,84,2023-04-27,4,240.16
4273,107,180,2023-04-08,1,560.0
7402,161,795,2022-07-21,4,415.0
12012,155,504,2021-02-11,2,128.19
803,146,814,2023-02-09,5,58.77
4925,114,555,2023-04-08,4,707.34
2430,135,784,2023-06-29,5,721.09
4842,109,337,2024-01-14,5,1240.68
3128,129,588,2021-03-15,1,241.88
4287,134,626,2023-02-05,1,307.98
8070,123,496,2023-11-17,3,331.31
8436,163,753,2022-01-20,4,601.92
4934,139,1409,2023-12-26,5,318.46
10129,107,163,2023-09-15,0,624.44
10353,104,774,2023-09-10,1,758.24
8584,119,34,2023-10-18,2,633.63
2286,161,9,2023-09-30,4,487.38
11348,163,343,2022-05-23,1,576.94
7228,115,16,2021-08-09,2,299.09
10040,113,785,2024-01-31,4,831.28
10964,122,500,2023-06-11,3,846.53
3613,143,175,2023-11-28,3,-56.745261357082626
2947,138,726,2022-03-30,5,432.07
9012,108,674,2021-01-24,4,1013.94
422,139,336,2023-07-15,5,305.81
10895,153,59,2023-01-03,4,44.79
3199,132,407,2024-01-20,3,367.25
2112,161,482,invalid_date,4,354.91
7528,138,498,2023-05-19,4,456.35
11489,159,451,2023-05-16,5,366.62
7609,144,780,2021-06-29,5,413.12
8370,133,380,2023-11-04,1,242.18
5226,163,794,2022-03-16,4,525.86
1933,156,559,2022-10-14,5,434.18
686,128,620,2023-06-17,1,714.71
269,119,643,20210321,5,627.31
2662,145,55,2023-03-22,2,106.29
1723,163,295,2021-01-13,2,462.52
9953,9706,194,2021-12-02,3,150.04
7736,118,192,2023-02-16,3,669.27
5617,127,33,2023-05-16,3,367.04
2633,109,470,2022-01-09,2,1159.01
8136,142,110,2022-06-21,5,705.91
10572,153,345,invalid_date,1,45.29
10688,111,638,2021-05-09,1,824.89
7504,141,474,2023-08-13,3,598.14
1431,134,402,2021-04-06,2,333.26
5810,153,711,2023-02-13,4,51.38
11877,115,631,2022-04-11,2,
3773,102,644,2023-07-25,5,1301.23
2869,112,643,2023-08-23,3,747.32
5053,111,406,invalid_date,3,864.08
5336,9793,254,2023-06-02,4,-37.50187420601567
5576,162,280,2022-10-25,3,340.5
90,151,758,2023-10-25,1,177.53
4060,130,610,2023-01-02,2,240.68
6595,111,369,2023-08-20,3,723.55
4567,153,34,2023-10-22,5,
8156,162,112,2022-11-15,5,295.75
9948,159,233,2021-09-25,2,336.68
11839,104,276,2021-09-10,4,681.57
8878,135,825,invalid_date,1,649.82
5958,139,666,2023-08-01,1,283.85
7592,155,147,2023-07-11,-1,91.53
2260,118,726,2023-08-12,1,697.98
9092,154,259,2022-08-27,2,81.78
5705,112,22,2023-05-16,2,708.36
6855,101,270,2023-09-22,547,1255.58
11478,114,549,2023-10-04,3,700.78
3959,141,825,2021-08-15,2,616.88
1929,101,132,2023-06-04,1,1091.11
11722,157,286,2022-01-18,1,438.21
3332,144,101,2022-12-14,4,450.58
10085,147,795,2022-11-13,4,-46.176542990151646
11406,127,316,2021-05-05,2,362.13
3666,112,376,2023-03-30,1,757.1
10543,116,319,2021-05-19,4,939.75
11472,112,638,2023-04-03,1,823.02
3213,128,447,2024-01-28,4,628.3
5670,137,529,2023-04-06,0,625.51
4491,122,642,2024-01-03,5,771.51
76,119,295,2023-10-26,2,702.02
1249,127,93,2023-06-01,1,387.06
3819,149,366,2023-11-11,3,3988.690276951191
3765,115,144,2023-01-25,3,266.16
3797,157,396,2023-06-03,1,429.88
2104,111,281,2021-04-18,3,739.44
2819,146,255,2023-06-04,5,78.61
7040,139,389,2022-10-22,5,337.38
6784,124,767,2023-04-13,2,494.02
3140,104,352,2023-01-13,1,720.2
9636,148,453,2023-11-23,2,
906,132,384,2021-05-13,3,376.63
6064,140,485,2023-09-06,2,371.9
8159,123,132,2021-06-08,3,372.47
5389,139,507,2022-06-17,3,278.74
845,148,54,2023-01-26,4,0.0
4660,125,141,2023-06-23,2,
6783,133,202,2023-04-28,4,238.26
3085,114,2,2024-01-18,2,672.57
10834,106,422,2023-06-13,3,889.82
8615,161,304,2021-08-31,1,378.65
5040,129,651,2021-03-30,5,232.38
11368,111,266,2023-03-08,1,733.84
1969,123,601,2022-07-29,2,362.42
5305,111,635,2021-09-25,1,814.06
9593,140,646,2022-02-08,2,374.16
4334,9652,468,2021-10-21,1,370.27
1970,147,356,2022-10-23,5,235.42
1343,158,566,2022-08-14,1,
1935,163,78,2023-12-13,-1,424.08
1129,158,609,2023-12-06,1,404.3
3744,142,529,2023-05-24,5,797.91
6388,104,78,2023-01-16,0,770.63
4907,115,168,2021-10-24,5,287.39
9193,106,199,2023-09-23,4,
9562,136,120,2023-03-20,1,366.35
2714,139,747,2023-10-15,4,331.44
281,150,465,2022-05-09,5,104.49
1656,163,211,2021-07-24,1,0.0
9346,128,758,2021-12-02,3,
1274,101,589,2023-06-20,1,1054.2
3218,106,622,2021-12-02,2,818.35
6865,161,322,2023-12-27,2,359.28
12175,108,11,2022-07-15,1,1031.49
10485,136,170,2022-08-28,3,347.95
6025,123,473,2023-11-10,2,370.64
1369,129,83,2023-04-21,3,260.37
3774,144,224,2023-07-20,2,422.94
10563,136,535,2021-08-18,1,361.51
2178,130,22,2023-03-13,4,250.03
4190,141,645,2023-01-18,4,612.28
11179,162,803,2023-05-19,3,304.61
2219,111,430,2023-08-16,1,784.53
4617,113,81,2021-05-26,2,740.95
10920,141,105,2023-02-23,714,11834.393449541702
7252,105,659,2023-05-23,1,0.0
3962,162,457,2023-03-18,1,
10130,112,227,2022-11-10,5,707.12
10768,107,559,2023-10-27,5,579.29
7852,130,514,2022-09-08,2,264.55
9233,110,762,2023-01-30,3,763.8
5342,129,359,2023-08-23,1,262.25
1128,110,439,2023-10-23,5,757.81
3254,122,578,2022-11-19,2,732.66
3798,117,672,2023-08-21,5,605.0
2921,102,79,2023-04-11,3,1316.65
8853,105,113,2023-01-17,4,1355.24
8239,162,230,2021-01-10,5,279.58
6576,146,358,2023-07-01,3,57.86
11035,107,179,2023-01-11,3,574.63
574,111,588,2023-09-16,3,837.67
613,148,11,2023-04-06,3,244.37
11385,124,815,2021-07-27,0,441.79
2170,157,727,2023-09-01,507,471.79
2602,105,44,2021-12-30,4,1281.1
2770,143,498,2021-04-16,2,308.63
1550,155,820,2023-12-04,1,112.39
2641,150,291,2023-07-31,1,88.01
7733,134,450,2023-11-04,2,342.25
6885,145,674,2021-01-27,4,-91.47475900645631
7917,130,215,2023-12-04,1,275.01
4746,136,746,2023-03-26,1,
10785,137,174,2023-08-28,1,539.91
4553,122,599,2022-10-16,2,785.36
7391,111,666,2023-01-25,3,759.25
11998,112,1637,2023-05-27,4,718.64
5502,161,774,2023-12-04,5,395.68
1110,143,73,2023-01-08,1,362.29
2938,157,321,2023-02-17,2,415.36
3426,150,496,2023-05-05,3,86.03
11072,132,98,2023-03-23,1,344.78
2025,112,702,2023-04-26,4,765.0
10773,116,421,2022-07-23,4,924.47
9534,134,120,2021-03-14,3,325.83
3376,102,133,2021-09-03,1,1338.97
6531,132,99,2021-11-19,4,384.84
7959,104,123,2021-12-14,0,689.02
4400,133,24,2022-11-21,4,271.87
8288,162,158,2021-01-28,5,309.41
7637,144,508,2022-09-12,2,465.21
7038,109,156,2023-05-18,3,1093.1
6177,140,316,2022-06-14,2,332.8
5821,130,600,2022-02-01,1,243.53
4799,143,747,2023-06-20,1,338.24
8984,138,730,2023-12-25,2,442.16
2390,147,585,2022-08-22,1,240.2
7654,118,195,2021-11-14,2,737.28
11324,113,255,2024-01-13,1,797.59
2012,146,186,2023-06-25,5,62.18
6386,150,709,2022-04-22,4,70.28
10265,118,250,2021-07-29,3,637.67
7086,139,543,2023-02-21,1,309.17
1364,145,180,2023-04-01,4,109.45
3654,145,796,2023-02-24,3,-25.226409734764367
12009,112,10,2022-07-22,3,760.49
3874,110,359,2023-07-02,4,717.98
7056,116,174,2023-09-06,5,904.48
6438,112,486,2021-10-18,-1,732.9
6904,138,698,2023-03-29,1,405.68
8815,118,491,2023-02-07,1,684.44
2446,154,653,2023-07-25,5,0.0
5177,106,43,2021-10-29,4,
8638,104,725,2023-04-29,5,734.0
8087,136,511,2023-10-29,3,342.16
11564,143,218,2023-06-16,2,364.24
2397,150,514,2023-06-11,2,79.29
4507,159,336,2022-01-26,5,317.41
11823,130,591,2023-03-13,2,246.33
3589,155,119,2021-02-02,2,142.46
9774,147,389,2022-08-01,2,232.0
1423,138,85,2023-07-12,-1,477.54
12092,122,806,2023-11-24,3,772.34
3818,112,757,2023-04-25,1,855.05
3150,128,511,2023-10-10,2,636.27
12051,145,598,2022-12-15,3,103.3
10398,142,36,2023-02-21,2,634.15
640,150,756,2021-08-29,3,101.35
5997,159,69,2021-08-25,1,-75.28567637700343
11529,129,211,2023-06-09,3,220.8
8708,107,146,2023-11-17,3,597.26
7121,161,571,2021-07-19,2,501.12
3451,135,594,2021-06-04,4,697.51
5111,138,340,2022-07-22,4,427.72
1840,141,814,2023-02-26,3,719.68
2108,135,371,2022-10-06,2,743.25
8405,115,657,2021-08-23,3,298.33
4293,114,195,2023-05-11,3,702.17
9435,117,336,2023-02-13,2,552.0
3392,112,60,2023-08-25,5,761.18
8600,143,564,2021-12-01,3,307.69
9777,136,566,2023-01-21,5,344.5
6497,116,625,2021-10-04,5,987.6
10418,130,530,2023-02-28,4,263.57
7881,132,588,03/08/2021,3,375.82
3443,163,176,2021-04-19,0,529.95
11717,141,761,2023-09-25,2,745.98
2268,132,545,2021-02-10,5,334.01
6108,124,692,2023-01-29,1,449.84
12173,113,766,2021-10-03,6,848.44
8233,122,10,2022-05-01,2,868.71
3758,147,823,2023-01-13,4,217.04
2455,162,84,2024-01-16,2,234.93
9158,117,142,2023-07-02,1,589.16
1703,151,140,2022-03-21,4,135.86
7445,101,536,2022-10-07,1,1095.58
10929,154,268,2023-02-21,2,81.21
4939,150,496,2023-06-26,3,89.18
9505,110,811,2023-04-10,4,674.25
10165,137,242,2021-10-18,2,586.02
1805,125,585,2022-11-18,3,-72.02148931285868
10987,135,788,2023-04-12,4,657.59
4410,114,511,2023-09-26,4,624.67
4325,108,387,2022-06-20,2,975.61
3030,157,458,2022-11-30,5,379.74
5580,155,393,2023-04-21,4,93.24
5429,156,306,2023-11-30,1,652.62
7035,101,129,2021-10-17,3,1086.22
7626,150,797,2024-01-15,3,73.16
6666,152,11,2023-01-04,2,115.53
4345,157,336,2021-10-18,4,440.25
1223,118,205,2023-07-30,3,673.21
10694,107,69,2023-08-16,5,-42.411978459349584
11453,144,663,2023-01-28,4,435.51
1563,122,685,2023-02-28,5,737.84
8507,120,680,2022-05-26,1,892.57
1895,102,477,2022-06-13,1,1238.6
9081,123,482,2021-03-25,1,344.6
713,138,721,2025-13-45,3,415.88
12031,107,112,2023-05-11,1,640.2
8820,139,743,2021-05-02,2,312.31
10077,135,643,2023-11-30,1,
2150,142,254,2022-04-16,5,643.35
2400,122,199,2023-01-21,2,780.08
1557,119,581,20230320,5,595.42
8716,141,684,2023-06-10,1,681.84
4114,115,348,2023-02-04,3,3910.192604052055
12109,136,391,2024-01-17,3,380.63
6,139,333,2022-11-01,4,310.76
7748,108,389,2022-02-17,4,1012.1
6829,146,170,2023-12-19,1,77.7
11614,162,652,06/06/2023,4,341.1
8803,108,373,2023-04-09,2,1105.02
3762,116,248,2022-02-09,5,878.06
4546,123,216,2023-01-01,3,363.25
4922,163,76,2021-10-14,5,522.61
10232,114,173,2022-09-25,5,719.43
5967,158,456,2023-01-14,5,353.31
1181,148,770,2021-02-12,3,259.73
9388,101,609,2023-10-01,2,1150.21
10857,116,336,2023-03-18,3,981.95
2146,136,40,2023-08-19,4,0.0
3064,108,652,2023-11-21,2,1141.72
2606,146,512,2022-01-17,2,67.23
8939,151,591,2023-06-06,1,126.37
1875,148,97,2022-07-08,2,246.37
7940,124,28,2023-08-04,2,453.8
7499,137,458,2023-11-14,354,614.71
5953,108,210,2023-02-11,902,977.48
8627,123,583,2023-02-20,1,312.36
5454,146,766,2023-09-11,4,58.65
11855,139,822,11-23-2023,1,327.77
10519,109,348,2023-01-04,4,1222.7
11942,141,224,2023-09-16,5,635.29
2141,140,699,2022-05-25,4,335.55
10263,118,485,2023-08-24,1,677.32
9564,9254,382,2023-11-01,1,401.73
6617,130,625,2023-03-15,5,
2882,159,10,2023-12-01,5,437.07
203,132,555,2023-12-05,3,359.35
11912,143,723,2023-09-24,4,363.76
9808,145,653,2023-10-13,-1,105.22
3113,153,3,2023-07-25,1,47.3
3276,159,126,2023-05-11,5,406.76
10374,106,5,2023-10-23,4,773.18
5809,116,477,2021-06-28,4,909.11
7762,150,1701,2021-06-15,2,-15.671199824095941
8250,145,706,2023-06-30,3,157.34
4802,130,287,2021-06-30,1,282.34
485,140,641,2022-08-25,1,382.93
7385,119,479,2021-03-15,4,608.68
1213,153,445,10-08-2022,5,38.24
4094,151,55,2023-05-26,4,140.75
4215,117,327,2023-11-08,1,639.57
219,112,693,2023-10-13,1,752.19
6039,155,512,2023-11-03,3,117.57
220,135,55,2021-09-10,1,637.44
11457,109,21,2021-11-23,2,1207.83
8730,9856,148,2022-11-27,1,50.3
11165,150,331,2021-06-14,1,85.45
5099,108,811,20230205,5,1037.01
779,136,299,2023-05-24,1,360.78
9963,144,27,2022-03-19,1,431.48
6970,105,60,2023-03-04,5,1268.15
2307,154,94,2023-08-01,2,86.99
10588,155,371,2023-12-01,2,109.18
1448,137,151,2023-07-27,5,615.44
4209,158,690,2022-06-06,3,375.01
3533,110,349,2023-04-28,1,803.25
321,136,505,2023-12-29,1,358.97
6478,158,345,2022-06-12,5,274.47
244,144,137,2023-02-13,4,437.09
5727,109,50,2023-12-14,2,1103.24
2700,111,146,2023-10-15,4,752.65
5925,158,186,2023-01-15,5,339.43
313,101,21,2023-05-01,1,1217.51
2962,148,474,2023-03-11,1,273.64
3442,101,16,2022-06-19,3,1143.05
4275,111,404,2023-04-20,2,844.59
6856,118,248,2022-07-04,-1,645.19
5451,101,761,2023-04-25,2,1110.35
3611,134,1907,2023-06-28,4,335.76
4368,114,656,2023-04-26,4,688.23
8851,151,51,2023-08-17,2,177.93
1513,140,460,2023-09-27,1,306.3
11962,149,208,2023-10-03,1,159.32
1666,140,529,2022-08-02,-1,383.87
5516,129,476,2023-09-17,480,234.21
3051,161,53,2023-01-02,2,385.0
5181,114,668,2023-12-10,1,625.19
1058,149,356,2023-01-30,4,193.94
375,142,151,2023-01-20,4,795.58
10821,138,577,2023-10-20,5,443.89
4524,127,688,2023-01-31,1,395.86
8742,108,413,2023-12-12,1,993.55
3418,106,633,2023-07-18,4,831.63
10366,105,393,2023-03-28,1,1290.75
137,139,193,2022-09-26,1,279.29
871,107,652,2023-06-06,5,556.01
7629,150,149,2021-12-24,1,76.74
522,114,800,2023-10-29,1,716.93
8553,161,257,2023-12-09,2,392.84
11395,153,403,2022-06-13,2,-15.52439852528708
6510,105,461,2022-09-02,5,1302.56
5164,146,578,2023-12-28,2,71.95
1830,151,219,2021-03-12,2,184.18
3419,102,48,2023-12-09,3,1267.11
4042,104,493,2023-07-09,3,675.42
4001,142,304,2023-05-12,4,717.6
3061,152,299,2023-02-07,4,95.95
5176,106,242,2021-12-03,3,897.8
1741,146,207,2023-12-04,1,55.98
10044,131,253,2023-03-15,3,408.45
10653,163,1833,2022-11-13,1,566.34
8517,118,580,2023-04-14,5,649.28
7513,154,323,2022-10-06,5,80.0
5966,147,323,2023-10-06,5,205.28
386,159,183,2022-08-16,4,318.53
11833,157,747,2022-08-26,4,405.57
9734,106,1388,2023-04-06,5,809.21
2213,153,340,2023-03-01,4,37.86
4914,150,639,2023-11-10,1,75.79
10183,123,419,2022-10-15,5,342.7
6663,125,389,2024-01-13,2,358.17
4991,153,111,2024-01-23,5,46.93
31,113,218,2023-10-18,2,765.13
3121,146,34,invalid_date,3,73.61
9228,163,525,2023-05-31,4,549.08
8783,136,623,2022-07-28,3,311.51
5796,129,360,2021-06-11,3,0.0
9118,153,369,2021-08-27,3,
4896,122,400,2023-04-05,3,763.34
6382,163,580,2022-03-11,5,398.08
10348,110,766,2023-01-04,5,730.31
6993,151,506,2021-06-29,4,140.83
8219,111,372,2023-07-22,1,799.75
1767,150,208,2023-11-30,2,69.74
10971,104,240,2021-12-20,4,703.43
8157,144,777,2023-07-03,2,417.33
3704,141,256,2023-01-16,5,608.96
10411,102,691,2021-05-30,5,1215.0
4003,137,737,2023-05-30,1,643.86
8898,139,241,2023-11-09,3,337.16
10625,157,76,2023-11-29,5,322.07
8498,108,799,2021-06-04,2,1043.89
9638,110,408,2023-01-28,-1,675.17
3984,111,525,invalid_date,4,847.54
3734,118,465,2023-12-15,1,679.3
4316,135,650,2023-09-19,1,737.19
2731,117,485,2023-01-15,5,562.6
1238,119,823,2023-02-20,2,682.07
3988,108,451,2021-09-28,1,957.19
1649,115,280,2023-05-20,2,278.25
7088,157,576,2021-06-06,4,448.61
5661,120,653,2023-02-04,4,
2916,162,113,2023-09-16,4,265.77
11528,102,727,2021-12-19,3,1232.74
4749,150,670,2021-12-03,3,72.99
4446,111,760,2022-08-26,1,865.39
11356,144,483,2022-10-06,1,447.26
9675,146,377,2023-03-29,1,75.77
71,108,11,2022-07-15,1,1031.49
6620,132,230,2023-03-25,3,374.23
3647,117,507,2023-03-03,3,550.82
10802,148,133,2021-12-17,3,238.08
3894,110,206,2023-07-30,1,-18.96707297727817
4367,135,481,2023-03-13,3,624.2
9688,132,610,2023-02-20,3,357.71
1005,133,55,2023-05-21,4,243.89
5380,113,646,2025-13-45,1,757.01
11631,117,120,2022-12-17,4,590.52
11109,147,724,2021-10-29,2,196.17
8345,109,79,2021-05-07,1,1045.46
4355,141,779,2023-09-15,4,629.56
6102,152,693,2023-11-02,5,126.66
4953,131,595,2023-09-01,2,399.68
7571,162,566,2023-06-22,1,246.21
7810,125,89,2024-01-03,2,-99.41054729037555
10615,125,718,2022-05-02,3,355.83
10157,152,122,2022-07-26,4,127.7
6315,117,785,2024-01-01,4,646.65
232,129,464,2023-09-16,2,219.44
3980,156,255,2023-10-03,4,-95.21452845999094
1069,143,772,2021-07-20,3,367.46
6165,110,687,2022-11-28,3,740.39
7413,120,527,2023-07-10,1,853.73
7374,131,648,2023-06-28,0,399.92
11376,142,457,2022-11-02,2,684.22
11742,112,288,2023-12-17,3,0.0
7769,115,13,2022-11-24,3,254.39
1321,114,807,2025-13-45,2,687.3
11448,133,431,2023-09-14,3,262.6
2890,124,693,2021-05-05,5,414.19
11287,143,296,2023-12-21,5,293.32
6366,131,447,invalid_date,1,11030.498695017339
3308,153,233,2023-02-09,3,41.9
3570,140,7,2023-05-23,4,381.0
11460,136,181,2021-06-26,1,346.86
6816,114,450,2023-09-26,2,705.83
1222,150,552,2023-08-13,4,96.22
9043,119,159,2023-07-27,3,697.95
9769,151,264,2022-11-30,3,3148.3196688286203
11293,151,29,invalid_date,1,125.27
9162,157,1806,2022-09-02,4,430.13
8917,161,309,2022-05-01,2,496.71
629,144,661,2023-10-11,2,433.68
5679,153,442,2023-11-03,3,54.4
8419,149,346,2022-06-07,1,161.24
2826,153,128,2023-03-07,1,51.77
1305,102,475,2022-12-07,5,1139.64
4709,116,185,2023-10-14,1,-99.48250509515026
7911,155,210,2023-09-11,3,136.93
3965,125,661,2022-04-02,2,332.86
1601,151,360,2023-11-21,2,121.84
11311,102,511,2021-02-05,1,1364.73
5850,128,799,2023-01-09,1,662.05
7653,116,732,2023-08-30,3,953.53
5130,129,516,2022-07-08,4,233.48
6226,114,30,2023-08-11,2,
2865,132,338,2023-03-15,3,387.1
5778,119,47,2022-08-15,4,583.35
9379,102,41,2023-12-14,2,1372.4
6919,158,531,2023-09-03,2,-30.89502009127507
2155,118,531,2022-07-11,2,704.51
2628,153,720,2022-04-30,-1,
7019,123,48,2022-05-25,3,351.32
6393,131,544,2021-07-27,4,403.56
5912,157,1114,2021-09-24,3,340.63
658,116,191,2022-07-25,1,908.99
6132,156,30,2022-07-16,852,618.25
10230,119,434,2023-03-15,5,21755.60502772607
6351,139,394,2021-08-14,2,269.05
2631,156,368,2022-08-30,3,450.97
3212,142,509,2023-05-12,4,710.74
245,155,552,2023-06-08,1,131.86
8621,123,71,2023-03-16,1,336.73
5146,102,38,2021-08-27,3,1214.56
10030,125,500,2021-01-20,5,371.72
2222,147,453,2023-08-23,5,231.81
8493,134,93,2023-11-19,0,6099.302416520212
7410,140,632,2023-05-15,1,310.99
1647,142,226,2023-06-18,2,644.12
1911,119,311,2023-08-17,2,691.12
7809,112,88,2022-04-04,3,779.99
10216,128,431,2023-06-16,5,631.36
1202,112,337,2021-01-21,4,723.76
182,154,170,2022-10-01,4,68.5
3824,140,28,2022-01-31,5,346.2
